"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"300","37","36","22","3","2","168.18","7","caught","1","v England","Lord's","20 Sep 2010"
"301","0","2","1","0","0","0.00","7","bowled","2","v England","Southampton","22 Sep 2010"
"302","1","2","2","0","0","50.00","6","caught","1","v South Africa","Abu Dhabi","29 Oct 2010"
"303","49","41","40","3","2","122.50","6","caught","2","v South Africa","Abu Dhabi","31 Oct 2010"
"304","7","5","5","0","1","140.00","5","caught","2","v South Africa","Dubai (DSC)","2 Nov 2010"
"305","29","-","25","4","0","116.00","6","caught","2","v South Africa","Dubai (DSC)","5 Nov 2010"
"306","24","-","25","1","1","96.00","7","stumped","2","v South Africa","Dubai (DSC)","8 Nov 2010"
"307","15","31","29","0","0","51.72","7","caught","1","v New Zealand","Wellington","22 Jan 2011"
"308","DNB","-","-","-","-","-","-","-","1","v New Zealand","Queenstown","26 Jan 2011"
"309","65","26","25","5","5","260.00","7","caught","1","v New Zealand","Christchurch","29 Jan 2011"
"310","4","3","2","1","0","200.00","7","lbw","2","v New Zealand","Napier","1 Feb 2011"
"311","24","29","20","1","1","120.00","7","caught","1","v New Zealand","Hamilton","3 Feb 2011"
"312","44","70","35","4","2","125.71","7","caught","2","v New Zealand","Auckland","5 Feb 2011"
"313","7","12","4","1","0","175.00","7","lbw","1","v Kenya","Hambantota","23 Feb 2011"
"314","16","18","12","3","0","133.33","7","caught","1","v Sri Lanka","Colombo (RPS)","26 Feb 2011"
"315","20","21","17","2","0","117.64","7","caught","1","v Canada","Colombo (RPS)","3 Mar 2011"
"316","17","13","9","2","1","188.88","7","bowled","2","v New Zealand","Pallekele","8 Mar 2011"
"317","3","6","4","0","0","75.00","4","bowled","2","v Zimbabwe","Pallekele","14 Mar 2011"
"318","2","3","4","0","0","50.00","7","caught","2","v Australia","Colombo (RPS)","19 Mar 2011"
"319","DNB","-","-","-","-","-","-","-","2","v West Indies","Dhaka","23 Mar 2011"
"320","19","25","17","1","0","111.76","8","caught","2","v India","Mohali","30 Mar 2011"
"321","DNB","-","-","-","-","-","-","-","2","v West Indies","Gros Islet","23 Apr 2011"
"322","DNB","-","-","-","-","-","-","-","2","v West Indies","Gros Islet","25 Apr 2011"
"323","11","8","8","2","0","137.50","7","caught","2","v West Indies","Bridgetown","28 Apr 2011"
"324","8","11","10","1","0","80.00","4","caught","1","v West Indies","Bridgetown","2 May 2011"
"325","9","18","10","1","0","90.00","7","caught","1","v West Indies","Providence","5 May 2011"
"326","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Dubai (DSC)","11 Nov 2011"
"327","29","31","14","3","1","207.14","8","run out","2","v Sri Lanka","Dubai (DSC)","14 Nov 2011"
"328","15","26","15","1","0","100.00","7","caught","1","v Sri Lanka","Dubai (DSC)","18 Nov 2011"
"329","75","87","65","4","3","115.38","7","caught","1","v Sri Lanka","Sharjah","20 Nov 2011"
"330","4","3","4","0","0","100.00","7","caught","2","v Sri Lanka","Abu Dhabi","23 Nov 2011"
"331","24*","30","23","4","0","104.34","7","not out","2","v Bangladesh","Dhaka","1 Dec 2011"
"332","42","35","27","3","2","155.55","7","caught","1","v Bangladesh","Dhaka","3 Dec 2011"
"333","9","16","9","1","0","100.00","7","caught","1","v Bangladesh","Chittagong","6 Dec 2011"
"334","DNB","-","-","-","-","-","-","-","2","v Afghanistan","Sharjah","10 Feb 2012"
"335","28","24","22","4","0","127.27","8","caught","2","v England","Abu Dhabi","13 Feb 2012"
"336","18","-","18","1","1","100.00","7","bowled","2","v England","Abu Dhabi","15 Feb 2012"
"337","51","77","55","3","1","92.72","7","bowled","1","v England","Dubai (DSC)","18 Feb 2012"
"338","9","13","10","1","0","90.00","7","caught","1","v England","Dubai (DSC)","21 Feb 2012"
"339","0","4","1","0","0","0.00","7","caught","1","v Bangladesh","Dhaka","11 Mar 2012"
"340","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Dhaka","15 Mar 2012"
"341","9","26","15","0","0","60.00","5","caught","1","v India","Dhaka","18 Mar 2012"
"342","32","32","22","4","1","145.45","7","caught","1","v Bangladesh","Dhaka","22 Mar 2012"
"343","2*","3","4","0","0","50.00","6","not out","2","v Sri Lanka","Pallekele","7 Jun 2012"
"344","17","21","16","2","0","106.25","6","caught","2","v Sri Lanka","Pallekele","9 Jun 2012"
"345","DNB","-","-","-","-","-","-","-","1","v Sri Lanka","Colombo (RPS)","13 Jun 2012"
"346","0","1","1","0","0","0.00","7","caught","2","v Sri Lanka","Colombo (RPS)","16 Jun 2012"
"347","9","15","8","1","0","112.50","7","caught","1","v Sri Lanka","Colombo (RPS)","18 Jun 2012"
"348","0","3","1","0","0","0.00","8","caught","1","v Australia","Sharjah","28 Aug 2012"
"349","7","10","6","1","0","116.66","3","caught","1","v Australia","Sharjah","3 Sep 2012"
"350","34","28","16","2","3","212.50","8","caught","2","v South Africa","Bloemfontein","10 Mar 2013"
"351","DNB","-","-","-","-","-","-","-","2","v South Africa","Centurion","15 Mar 2013"
"352","88","68","48","5","7","183.33","7","caught","2","v South Africa","Johannesburg","17 Mar 2013"
"353","4","3","2","1","0","200.00","6","caught","2","v South Africa","Durban","21 Mar 2013"
"354","0","3","3","0","0","0.00","7","caught","1","v South Africa","Benoni","24 Mar 2013"
"355","76","77","55","6","5","138.18","7","caught","1","v West Indies","Providence","14 Jul 2013"
"356","5","10","10","0","0","50.00","7","stumped","2","v West Indies","Providence","16 Jul 2013"
"357","1","5","5","0","0","20.00","7","caught","1","v West Indies","Gros Islet","19 Jul 2013"
"358","7","9","7","1","0","100.00","5","caught","2","v West Indies","Gros Islet","21 Jul 2013"
"359","13*","14","6","1","1","216.66","7","not out","2","v West Indies","Gros Islet","24 Jul 2013"
"360","11","13","15","2","0","73.33","6","caught","1","v Zimbabwe","Harare","27 Aug 2013"
"361","39*","35","23","1","3","169.56","6","not out","1","v Zimbabwe","Harare","29 Aug 2013"
"362","7","17","7","0","0","100.00","6","caught","1","v Zimbabwe","Harare","31 Aug 2013"
"363","9","14","5","1","0","180.00","7","caught","2","v South Africa","Sharjah","30 Oct 2013"
"364","26","44","20","4","0","130.00","7","caught","1","v South Africa","Dubai (DSC)","1 Nov 2013"
"365","6","12","7","1","0","85.71","7","lbw","2","v South Africa","Abu Dhabi","6 Nov 2013"
"366","3","9","5","0","0","60.00","8","run out","2","v South Africa","Abu Dhabi","8 Nov 2013"
"367","9","14","10","1","0","90.00","7","caught","2","v South Africa","Sharjah","11 Nov 2013"
"368","26","31","23","1","1","113.04","7","bowled","1","v South Africa","Cape Town","24 Nov 2013"
"369","11","23","13","1","0","84.61","7","caught","1","v South Africa","Port Elizabeth","27 Nov 2013"
"370","34","19","12","2","3","283.33","5","bowled","1","v Sri Lanka","Sharjah","18 Dec 2013"
"371","30*","22","15","1","2","200.00","6","not out","1","v Sri Lanka","Dubai (DSC)","20 Dec 2013"
"372","2","5","4","0","0","50.00","6","bowled","1","v Sri Lanka","Sharjah","22 Dec 2013"
"373","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Abu Dhabi","25 Dec 2013"
"374","4","11","7","0","0","57.14","7","caught","2","v Sri Lanka","Fatullah","25 Feb 2014"
"375","6","10","11","0","0","54.54","7","bowled","1","v Afghanistan","Fatullah","27 Feb 2014"
"376","34*","33","18","2","3","188.88","7","not out","2","v India","Dhaka","2 Mar 2014"
"377","59","34","25","2","7","236.00","7","run out","2","v Bangladesh","Dhaka","4 Mar 2014"
"378","0*","1","0","0","0","-","7","not out","1","v Sri Lanka","Dhaka","8 Mar 2014"
"379","14*","15","10","2","0","140.00","8","not out","2","v Sri Lanka","Hambantota","23 Aug 2014"
"380","17","15","10","3","0","170.00","8","caught","2","v Sri Lanka","Hambantota","26 Aug 2014"
"381","2","5","4","0","0","50.00","8","caught","1","v Sri Lanka","Dambulla","30 Aug 2014"
"382","5","10","7","0","0","71.42","7","caught","2","v Australia","Sharjah","7 Oct 2014"
"383","2","23","9","0","0","22.22","7","caught","1","v Australia","Dubai (DSC)","10 Oct 2014"
"384","6","15","12","1","0","50.00","7","caught","2","v Australia","Abu Dhabi","12 Oct 2014"
"385","61","81","51","7","1","119.60","8","run out","2","v New Zealand","Dubai (DSC)","8 Dec 2014"
"386","27","20","14","1","3","192.85","8","caught","1","v New Zealand","Sharjah","12 Dec 2014"
"387","55","57","26","6","3","211.53","5","caught","1","v New Zealand","Sharjah","14 Dec 2014"
"388","49","36","25","5","2","196.00","7","caught","2","v New Zealand","Abu Dhabi","17 Dec 2014"
"389","13","24","9","2","0","144.44","8","caught","2","v New Zealand","Abu Dhabi","19 Dec 2014"
"390","67","39","29","9","3","231.03","8","caught","1","v New Zealand","Wellington","31 Jan 2015"
"391","11","14","9","1","0","122.22","5","caught","2","v New Zealand","Napier","3 Feb 2015"
"392","22","39","22","1","1","100.00","7","caught","2","v India","Adelaide","15 Feb 2015"
"393","28","50","26","4","0","107.69","8","caught","2","v West Indies","Christchurch","21 Feb 2015"
"394","0","2","2","0","0","0.00","6","bowled","1","v Zimbabwe","Brisbane","1 Mar 2015"
"395","21*","8","7","1","2","300.00","7","not out","1","v U.A.E.","Napier","4 Mar 2015"
"396","22","21","15","1","2","146.66","7","caught","1","v South Africa","Auckland","7 Mar 2015"
"397","DNB","-","-","-","-","-","-","-","2","v Ireland","Adelaide","15 Mar 2015"
"398","23","21","15","3","1","153.33","7","caught","1","v Australia","Adelaide","20 Mar 2015"
