"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"39","52","-","52","5","2","100.00","5","bowled","1","v India","Cuttack","27 Jan 1982"
"40","60","-","51","7","2","117.64","4","bowled","1","v Sri Lanka","Colombo (SSC)","13 Feb 1982"
"41","13","-","21","0","0","61.90","4","caught","2","v Sri Lanka","Colombo (SSC)","14 Feb 1982"
"42","DNB","-","-","-","-","-","-","-","2","v India","Leeds","2 Jun 1982"
"43","4","-","7","1","0","57.14","5","run out","1","v India","The Oval","4 Jun 1982"
"44","10*","-","9","1","0","111.11","5","not out","2","v Pakistan","Nottingham","17 Jul 1982"
"45","49","-","28","2","4","175.00","5","caught","1","v Pakistan","Manchester","19 Jul 1982"
"46","18","44","30","1","0","60.00","5","bowled","2","v Australia","Sydney","11 Jan 1983"
"47","41","65","47","2","2","87.23","5","caught","2","v New Zealand","Melbourne","13 Jan 1983"
"48","0","8","13","0","0","0.00","5","caught","1","v New Zealand","Brisbane","15 Jan 1983"
"49","29","70","40","4","0","72.50","5","caught","1","v Australia","Brisbane","16 Jan 1983"
"50","DNB","-","-","-","-","-","-","-","2","v New Zealand","Sydney","20 Jan 1983"
"51","19","31","22","4","0","86.36","2","bowled","1","v Australia","Melbourne","23 Jan 1983"
"52","0","10","2","0","0","0.00","2","caught","1","v Australia","Sydney","26 Jan 1983"
"53","65","60","54","7","4","120.37","2","bowled","1","v New Zealand","Adelaide","29 Jan 1983"
"54","14","21","16","3","0","87.50","2","bowled","1","v Australia","Adelaide","30 Jan 1983"
"55","19","22","21","2","1","90.47","2","caught","1","v New Zealand","Perth","5 Feb 1983"
"56","12","49","38","1","0","31.57","2","caught","1","v New Zealand","Auckland","19 Feb 1983"
"57","15","22","18","2","0","83.33","2","caught","2","v New Zealand","Wellington","23 Feb 1983"
"58","3","41","18","0","0","16.66","5","caught","2","v New Zealand","Christchurch","26 Feb 1983"
"59","22","-","16","0","1","137.50","6","caught","1","v New Zealand","The Oval","9 Jun 1983"
"60","0","-","1","0","0","0.00","6","run out","1","v Sri Lanka","Taunton","11 Jun 1983"
"61","DNB","-","-","-","-","-","-","-","2","v Pakistan","Lord's","13 Jun 1983"
"62","12","13","9","1","1","133.33","3","caught","1","v New Zealand","Birmingham","15 Jun 1983"
"63","DNB","-","-","-","-","-","-","-","2","v Pakistan","Manchester","18 Jun 1983"
"64","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Leeds","20 Jun 1983"
"65","6","28","26","0","0","23.07","6","bowled","1","v India","Manchester","22 Jun 1983"
"66","1","7","6","0","0","16.66","5","caught","1","v New Zealand","Christchurch","18 Feb 1984"
"67","15","15","14","2","0","107.14","5","bowled","2","v New Zealand","Wellington","22 Feb 1984"
"68","18","45","32","1","0","56.25","5","caught","1","v New Zealand","Auckland","25 Feb 1984"
"69","18*","-","16","1","0","112.50","6","not out","1","v Pakistan","Lahore","9 Mar 1984"
"70","2","-","6","0","0","33.33","6","caught","2","v West Indies","Manchester","31 May 1984"
"71","15","-","23","1","0","65.21","5","caught","2","v West Indies","Nottingham","2 Jun 1984"
"72","22","-","27","1","1","81.48","5","caught","1","v West Indies","Lord's","4 Jun 1984"
"73","72","119","82","2","5","87.80","5","bowled","1","v Australia","Manchester","30 May 1985"
"74","29","46","36","2","0","80.55","5","caught","1","v Australia","Birmingham","1 Jun 1985"
"75","DNB","-","-","-","-","-","-","-","2","v Australia","Lord's","3 Jun 1985"
"76","8","-","7","1","0","114.28","2","caught","2","v West Indies","Port of Spain","4 Mar 1986"
"77","14","-","25","2","0","56.00","6","caught","2","v West Indies","Bridgetown","19 Mar 1986"
"78","29","-","46","3","0","63.04","5","caught","1","v West Indies","Port of Spain","31 Mar 1986"
"79","68","50","39","7","3","174.35","5","caught","1","v Australia","Perth","1 Jan 1987"
"80","11","29","23","1","0","47.82","6","caught","1","v West Indies","Perth","3 Jan 1987"
"81","10","17","16","0","0","62.50","5","caught","2","v Pakistan","Perth","5 Jan 1987"
"82","23*","29","22","3","0","104.54","6","not out","2","v Pakistan","Perth","7 Jan 1987"
"83","14*","18","18","2","0","77.77","6","not out","2","v West Indies","Brisbane","17 Jan 1987"
"84","22","33","26","1","0","84.61","5","bowled","2","v Australia","Brisbane","18 Jan 1987"
"85","27","32","30","2","0","90.00","6","bowled","2","v Australia","Sydney","22 Jan 1987"
"86","7","12","7","1","0","100.00","4","caught","1","v West Indies","Adelaide","24 Jan 1987"
"87","18","35","28","0","0","64.28","6","stumped","2","v Australia","Adelaide","26 Jan 1987"
"88","15","-","27","2","0","55.55","6","caught","1","v West Indies","Melbourne","30 Jan 1987"
"89","45","105","87","4","1","51.72","2","caught","2","v Australia","Melbourne","1 Feb 1987"
"90","8","-","16","1","0","50.00","2","caught","1","v West Indies","Devonport","3 Feb 1987"
"91","71","61","52","11","1","136.53","2","caught","2","v Australia","Melbourne","8 Feb 1987"
"92","25","31","31","4","0","80.64","2","caught","1","v Australia","Sydney","11 Feb 1987"
"93","6*","-","10","1","0","60.00","6","not out","2","v Pakistan","The Oval","21 May 1987"
"94","0","-","8","0","0","0.00","6","caught","1","v Pakistan","Nottingham","23 May 1987"
"95","24","-","39","2","0","61.53","6","caught","2","v Pakistan","Birmingham","25 May 1987"
"96","4","11","12","0","0","33.33","6","caught","1","v Australia","Manchester","25 May 1989"
"97","8","19","15","0","0","53.33","6","run out","1","v Australia","Nottingham","27 May 1989"
"98","25*","22","11","3","1","227.27","6","not out","1","v Australia","Lord's","29 May 1989"
"99","8","42","30","0","0","26.66","6","lbw","2","v West Indies","Birmingham","23 May 1991"
"100","28","42","43","2","1","65.11","5","caught","2","v New Zealand","Dunedin","12 Feb 1992"
"101","79","86","73","11","2","108.21","1","caught","1","v New Zealand","Christchurch","15 Feb 1992"
"102","9","33","21","1","0","42.85","2","caught","1","v India","Perth","22 Feb 1992"
"103","8","56","28","0","0","28.57","2","caught","2","v West Indies","Melbourne","27 Feb 1992"
"104","6*","42","22","0","0","27.27","2","not out","2","v Pakistan","Adelaide","1 Mar 1992"
"105","53","103","77","6","0","68.83","2","caught","2","v Australia","Sydney","5 Mar 1992"
"106","47","106","63","5","2","74.60","2","bowled","1","v Sri Lanka","Ballarat","9 Mar 1992"
"107","22","54","30","1","0","73.33","2","bowled","2","v South Africa","Melbourne","12 Mar 1992"
"108","8","21","25","1","0","32.00","2","bowled","1","v New Zealand","Wellington","15 Mar 1992"
"109","18","45","34","4","0","52.94","2","caught","2","v Zimbabwe","Albury","18 Mar 1992"
"110","21","38","23","3","0","91.30","2","bowled","1","v South Africa","Sydney","22 Mar 1992"
"111","0","12","6","0","0","0.00","2","caught","2","v Pakistan","Melbourne","25 Mar 1992"
"112","10*","21","15","0","0","66.66","7","not out","1","v Pakistan","Lord's","20 May 1992"
"113","2*","4","3","0","0","66.66","7","not out","1","v Pakistan","The Oval","22 May 1992"
"114","24","34","17","1","1","141.17","7","caught","1","v Pakistan","Nottingham","20 Aug 1992"
"115","40","117","69","5","0","57.97","1","stumped","2","v Pakistan","Lord's","22 Aug 1992"
"116","DNB","-","-","-","-","-","-","-","2","v Pakistan","Manchester","24 Aug 1992"
