"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"300","101","167","124","9","1","81.45","2","caught","1","v England","Colombo (RPS)","16 Dec 2014"
"301","19","67","42","2","0","45.23","2","stumped","1","v New Zealand","Christchurch","11 Jan 2015"
"302","116","174","127","17","0","91.33","2","caught","2","v New Zealand","Hamilton","15 Jan 2015"
"303","TDNB","-","-","-","-","-","-","-","-","v New Zealand","Auckland","17 Jan 2015"
"304","44","86","57","4","0","77.19","2","caught","1","v New Zealand","Nelson","20 Jan 2015"
"305","116","152","106","17","1","109.43","2","caught","2","v New Zealand","Dunedin","23 Jan 2015"
"306","21","56","36","3","0","58.33","2","caught","2","v New Zealand","Dunedin","25 Jan 2015"
"307","81","137","98","5","1","82.65","2","caught","1","v New Zealand","Wellington","29 Jan 2015"
"308","24","50","41","2","0","58.53","2","caught","2","v New Zealand","Christchurch","14 Feb 2015"
"309","0","7","1","0","0","0.00","2","caught","2","v Afghanistan","Dunedin","22 Feb 2015"
"310","161*","221","146","22","0","110.27","2","not out","1","v Bangladesh","Melbourne","26 Feb 2015"
"311","44","81","55","4","2","80.00","2","caught","2","v England","Wellington","1 Mar 2015"
"312","62","91","60","8","0","103.33","2","lbw","2","v Australia","Sydney","8 Mar 2015"
"313","104","144","99","10","1","105.05","2","caught","1","v Scotland","Hobart","11 Mar 2015"
"314","0","19","7","0","0","0.00","2","caught","1","v South Africa","Sydney","18 Mar 2015"
"315","38","122","65","2","0","58.46","2","bowled","1","v Pakistan","Dambulla","11 Jul 2015"
"316","47","102","63","3","0","74.60","2","bowled","2","v Pakistan","Pallekele","15 Jul 2015"
"317","14","27","21","1","0","66.66","2","caught","2","v Pakistan","Colombo (RPS)","19 Jul 2015"
"318","50","102","59","3","0","84.74","2","bowled","1","v Pakistan","Colombo (RPS)","22 Jul 2015"
"319","62","111","70","6","0","88.57","2","run out","1","v Pakistan","Hambantota","26 Jul 2015"
"320","59","-","32","6","3","184.37","2","caught","2","v West Indies","Colombo (RPS)","1 Nov 2015"
"321","17","20","13","3","0","130.76","2","bowled","2","v West Indies","Colombo (RPS)","4 Nov 2015"
"322","21","25","19","4","0","110.52","2","caught","2","v West Indies","Pallekele","7 Nov 2015"
